NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
11,21,11,2,1,16,2,2,7,1,10,0.595238095,0.000623547,0.007722008,0.013545742,0.001444695,0.006333154,0.003066451,0.766475518,0.0074676,0.001478041,5.70E-10,0.000189741,6.13E-05,0.001620657,0
0,2,2,0,0,3,0,0,0,0,1,0,0,0,3.29E-14,0,0,0.001948743,0.863255404,0,0,1.78E-32,0.000500434,0,0.001066277,0
4,6,6,0,1,9,0,0,3,0,3,0,0,0,3.29E-14,0,0,0.001948743,0,0,0.001408745,2.22E-10,0,2.02E-05,0.001452352,0
0,3,3,0,0,3,0,0,0,0,2,0,0,0,3.29E-14,0,0,0.001948743,0,0,0.001544402,6.33E-11,0,9.91E-07,0.001101373,0
0,2,2,0,0,2,6,0,0,0,1,0,0,0.041606639,0.311551867,0,0.004436759,0.012867791,0,0,0.014829104,0.056281664,0,0.000115626,0.007238525,0
0,1,1,0,0,2,0,0,0,0,1,0,0,0,3.29E-14,0,0,0.001948743,0.529333921,0.001017629,0.000702001,1.06E-28,3.46E-05,3.90E-06,0.001115279,0
5,5,3,0,0,10,1,1,5,0,2,0.436507937,0.000179582,0.003861004,1.28E-12,4.85E-06,9.95E-06,0.002777045,0.47225408,0.000411541,0.000275786,3.75E-30,0.000745953,5.79E-09,0.001700699,0
2,2,1,0,0,2,0,0,2,0,2,0,0,0,3.29E-14,0,0,0.001948743,0,0,0,1.78E-32,0,0,0.001066277,0
2,2,1,0,0,2,0,0,2,0,2,0,0,0,3.29E-14,0,0,0.001948743,0,0,0,1.78E-32,0,0,0.001066277,0
0,5,4,1,2,7,12,0,0,0,7,0.047619048,0,0,3.29E-14,0.014257854,0,0.001948743,0.017203352,0,0,1.78E-32,0.000382809,0,0.001066277,0
0,2,2,0,0,2,22,0,0,0,1,0,0,0.032704974,3.70E-08,0,0.006785346,0.009770172,0,0,0.010733178,0.01130693,0,0.000126456,0.005170391,0
2,3,2,0,1,4,0,0,2,0,2,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.420555801,0,0,1.78E-32,0.000215276,0,0.001066277,0
1,3,2,0,1,5,8,0,1,0,3,0.007936508,0.000119721,0.030888031,1.00E-11,6.99E-05,0.000349964,0.011888369,0.442611381,0.002864326,0.004118404,1.50E-28,6.53E-05,1.57E-05,0.002022124,1
5,15,10,0,4,8,0,0,2,0,23,0,0,0,3.29E-14,0,0,0.001948743,0.420291134,0.006381381,0.010123515,0.090679209,0.000310418,0.000861275,0.005459203,0
2,4,3,0,1,5,0,0,2,0,3,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.465460962,0,0,1.78E-32,0.000254387,0,0.001066277,0
2,4,3,0,1,6,0,0,2,0,3,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.430877812,0,0,1.78E-32,0.000177644,0,0.001066277,0
1,3,3,0,1,3,0,0,1,0,2,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.478076753,0,0,1.78E-32,9.07E-05,0,0.001066277,0
3,2,2,0,1,5,0,0,3,0,2,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.47260697,0,0,1.78E-32,9.05E-05,0,0.001066277,0
13,7,7,0,1,9,0,0,3,0,5,0.023809524,0,0,3.29E-14,4.40E-05,0,0.001948743,0.417909131,0,0,1.78E-32,0.000212718,0,0.001066277,0
4,3,3,0,1,5,0,0,3,0,2,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.355271284,0,0,1.78E-32,4.21E-05,0,0.001066277,0
1,3,3,0,1,3,0,0,1,0,2,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.41596824,0,0,1.78E-32,0.000365795,0,0.001066277,0
3,6,6,1,2,6,0,0,3,0,8,0.166666667,0,0,3.29E-14,0.000265026,0,0.001948743,0.357123952,0.000587381,0.001287001,3.21E-30,0.000183248,1.36E-06,0.001366059,0
2,3,3,0,1,4,0,0,2,0,2,0.563492063,0,0,3.29E-14,4.53E-05,0,0.001948743,0.46501985,0,0,1.78E-32,3.17E-07,0,0.001066277,0
2,2,2,0,1,4,0,0,2,0,2,0.023809524,0,0,3.29E-14,4.40E-05,0,0.001948743,0.342743714,0,0,1.78E-32,4.16E-05,0,0.001066277,0
4,3,2,0,1,5,0,0,2,0,3,0.166666667,0,0,3.29E-14,0.000265026,0,0.001948743,0.383149537,0,0,1.78E-32,0.000291745,0,0.001066277,0
1,3,3,0,1,3,0,0,1,0,2,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.403264226,0,0,1.78E-32,2.97E-05,0,0.001066277,0
4,2,2,0,1,5,0,0,3,0,2,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.487869431,0,0,1.78E-32,0.000211237,0,0.001066277,0
2,3,3,0,1,4,0,0,2,0,2,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.524128805,0,0,1.78E-32,0.000354349,0,0.001066277,0
1,1,1,0,0,3,0,0,1,0,1,0,0,0,3.29E-14,0,0,0.001948743,0,0,0.009256782,0.003133631,0,1.18E-06,0.001134166,0
10,3,2,0,1,8,0,0,6,0,3,0.015873016,0,0,3.29E-14,7.18E-05,0,0.001948743,0.357300397,0,0,1.78E-32,0.00023686,0,0.001066277,0
14,14,12,1,1,6,0,0,2,0,4,0.03968254,0,0,3.29E-14,5.41E-21,0,0.001948743,0.399558888,0,0,1.78E-32,7.27E-06,0,0.001066277,0
2,4,4,0,1,10,1,0,2,0,3,0.015873016,2.99E-05,0.003861004,1.28E-12,0.000627883,4.30E-20,0.003605347,0.333921482,0.001466583,0.00102203,1.47E-20,0.000408729,2.14E-05,0.001612865,0
1,3,3,0,1,3,0,0,1,0,2,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.421085135,0,0,1.78E-32,0.000394986,0,0.001066277,0
2,2,2,0,1,4,0,0,2,0,2,0.023809524,0,0,3.29E-14,4.40E-05,0,0.001948743,0.374415527,0,0,1.78E-32,0.000131331,0,0.001066277,0
3,9,3,0,1,7,0,0,3,0,10,0.023809524,0,0,3.29E-14,4.40E-05,0,0.001948743,0.420996912,0,0,1.78E-32,0.000371268,0,0.001066277,0
1,4,4,0,1,4,0,0,1,0,3,0.150793651,0,0,3.29E-14,0.000290871,0,0.001948743,0.393206881,0,0,1.78E-32,0.00015922,0,0.001066277,0
1,3,3,1,0,4,0,0,1,0,1,0.03968254,0,0,3.29E-14,7.23E-21,0,0.001948743,0.509395677,0,0,1.78E-32,7.99E-05,0,0.001066277,0
6,6,4,1,1,10,1,0,3,0,5,0.015873016,2.99E-05,0.003861004,1.28E-12,0.000627883,5.74E-20,0.003605347,0.367798853,0.001025111,0.000335739,1.23E-29,0.000530039,7.79E-06,0.001703228,0
0,2,2,0,1,3,0,0,0,0,2,0,0,0,3.29E-14,0,0,0.001948743,0.480017644,1.50E-05,0.000965251,1.08E-30,8.99E-05,1.13E-06,0.001146839,0
2,3,2,0,1,7,0,0,2,0,2,0.007936508,0,0,3.29E-14,6.99E-05,0,0.001948743,0.402911337,0,0,1.78E-32,0.000216535,0,0.001066277,0
3,4,3,0,1,5,0,0,3,0,2,0.865079365,0,0,3.29E-14,0.000840552,0,0.001948743,0.539832378,0,0,1.78E-32,0.000201949,0,0.001066277,0
0,2,2,0,1,4,0,0,0,0,3,0,0,0,3.29E-14,0,0,0.001948743,0,0,0.008092651,0.007834076,0,2.95E-06,0.001236,0
8,28,22,4,6,17,2,1,7,5,30,0.103174603,8.98E-05,0.007722008,2.56E-11,0.000282056,0.006376836,0.002522334,0.404852228,0.007707043,0.010297061,0.242910881,0.00062997,0.000144596,0.005778688,0
