NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
0,0,0,0,0,1,0,0,0,0,0,0.307692308,0,0,6.10E-16,0.000158568,0,0.000886806,0.16772084,0.000275716,0.000869565,2.82E-72,3.51E-05,0.000170818,0.000693013,0
1,2,1,0,0,2,0,0,1,2,2,0,0,0,6.10E-16,0,0,0.000886806,0,0,7.25E-05,3.36E-71,0,0.002049811,0.000707989,0
10,56,42,2,0,18,0,0,10,0,17,0.376068376,0,0,6.10E-16,0.000287902,0,0.000886806,0.505306604,0,0,2.41E-74,0.032320513,0,0.000691652,0
4,12,12,1,0,4,0,0,4,0,0,0.068376068,0,0,6.10E-16,3.05E-21,0,0.000886806,0.216284305,0,0,2.41E-74,0.000254161,0,0.000691652,0
5,2,2,1,0,6,0,0,5,0,0,0,0,0,6.10E-16,0,0,0.000886806,0.171151372,0,0,2.41E-74,0.000886394,0,0.000691652,0
1,10,10,0,0,1,1,1,1,0,1,0.008547009,3.03E-06,0.00173913,9.09E-14,-1.74E-20,2.30E-19,0.001640663,0.003859348,0,7.25E-05,3.36E-71,2.50E-05,8.36E-05,0.000948285,0
3,14,11,0,1,7,8,7,3,2,5,0.008547009,0.000178761,0.03169588,0.000215864,-1.74E-20,0.003342686,0.004724417,0.005521012,7.27E-05,0.008435236,0.060087516,0.000873249,0.001399991,0.001608675,0
0,9,9,0,0,1,1,0,0,0,0,0.008547009,6.06E-06,0.002318841,6.73E-12,-1.74E-20,1.57E-05,0.0015841,0.000160806,6.06E-06,0.00107946,1.49E-68,1.04E-06,6.49E-05,0.000983887,0
3,8,5,0,1,4,1,1,3,0,1,0.034188034,9.09E-06,0.00173913,9.09E-14,5.59E-05,1.48E-19,0.001640663,0.010452401,1.82E-05,0.000252454,8.67E-71,6.31E-05,1.09E-05,0.001276204,0
1,4,4,1,0,1,0,0,1,0,0,0.025641026,0,0,6.10E-16,5.97E-21,0,0.000886806,0.019135935,0,0,2.41E-74,0.001317779,0,0.000691652,0
1,7,7,1,0,2,0,0,1,0,0,0.025641026,0,0,6.10E-16,8.69E-05,0,0.000886806,0.128216123,0,0,2.41E-74,0.003294928,0,0.000691652,0
1,3,3,1,0,2,0,0,1,0,0,0.068376068,0,0,6.10E-16,3.85E-21,0,0.000886806,0.021816038,0,0,2.41E-74,2.73E-06,0,0.000691652,0
0,2,0,0,0,3,1,0,0,0,2,0.64957265,0.000109074,0.002318841,6.73E-12,1.08E-05,3.40E-05,0.001351669,0.2005253,0.000409029,0.000302457,2.64E-69,4.63E-06,4.30E-07,0.00081005,0
2,5,1,0,0,8,10,0,2,0,5,0.487179487,0.00078473,0.020104348,3.64E-10,0.000123334,0.000417378,0.008738476,0.155338765,0.005735495,0.001753563,6.63E-61,0.001842857,3.79E-05,0.003272124,0
4,9,9,4,4,3,7,3,1,7,5,0,0,0.023513043,3.91E-08,0,0.004595831,0.00564353,0,0,0.002164472,2.61E-58,0,0.000141084,0.002304737,0
0,4,0,0,0,5,1,0,0,0,4,0.358974359,0.000533253,0.013104146,1.37E-08,0.000160653,3.46E-05,0.00274343,0.14713765,0.002472353,0.001530279,3.17E-59,6.32E-05,2.92E-05,0.000937118,0
13,29,17,12,0,16,10,1,13,2,26,0.205128205,0.000866535,0.02226087,4.11E-07,0.000128118,0.006100909,0.008489241,0.128484134,0.02947003,0.010073354,1.30E-57,0.000208237,0.005195322,0.004109879,0
2,13,1,1,1,11,3,1,2,0,14,0.307692308,0.000115134,0.005565217,6.91E-12,0.000158568,3.54E-05,0.00303525,0.162360635,0.001890623,0.000794123,6.90E-69,0.001812745,0.00088454,0.002272617,0
1,9,7,0,1,4,1,1,1,0,7,0.230769231,3.94E-05,0.00173913,9.09E-14,0.000255322,-1.79E-19,0.001640663,0.131646655,0.000892289,0.000315357,2.23E-66,0.000136765,0.000138984,0.001358726,0
1,3,3,0,1,4,0,0,1,0,3,0.247863248,0,0,6.10E-16,0.000608711,0,0.000886806,0.092088336,0,0,2.41E-74,6.19E-05,0,0.000691652,0
0,1,0,0,0,2,0,0,0,0,1,0.307692308,0,0,6.10E-16,0.000158568,0,0.000886806,0.164397513,0.000116649,0.00057971,4.22E-72,4.09E-05,0.000125856,0.000695504,0
1,5,5,0,0,2,0,0,1,0,2,0.205128205,0,0,6.10E-16,0.000128118,0,0.000886806,0.22941681,0,0.000347826,1.59E-68,7.93E-05,2.29E-06,0.000791634,0
0,6,5,0,0,4,1,0,0,0,3,0.213675214,6.06E-06,0.00173913,9.09E-14,0.000129059,0.000170754,0.001138092,0.093321184,0,0.000289855,8.41E-72,9.46E-05,9.81E-07,0.000809275,0
6,10,10,1,0,7,0,0,6,0,0,0.307692308,0,0,6.10E-16,0.000158568,0,0.000886806,0.184337479,0,0,2.41E-74,0.004740769,0,0.000691652,0
8,34,32,1,0,9,0,0,8,0,1,0.444444444,0,0,6.10E-16,9.27E-07,0,0.000886806,0.534948542,0,0,2.41E-74,0.002509747,0,0.000691652,0
1,7,7,1,0,1,0,0,1,0,0,0.35042735,0,0,6.10E-16,-4.64E-21,0,0.000886806,0.632129074,0,0,2.41E-74,0.00017926,0,0.000691652,0
2,2,2,0,0,3,1,1,2,0,1,0,0,0.00173913,9.09E-14,0,7.21E-20,0.001640663,0.000696827,0,5.61E-05,4.34E-71,1.69E-05,4.27E-07,0.001212555,0
2,2,2,0,0,3,1,1,2,0,1,0,0,0.00173913,9.09E-14,0,-4.06E-20,0.001640663,0.00155446,0,0.00016178,6.01E-71,2.12E-05,0.000505402,0.001227965,0
2,3,3,1,0,2,0,0,2,0,0,0.008547009,0,0,6.10E-16,1.87E-21,0,0.000886806,0.001876072,0,0,2.41E-74,5.21E-06,0,0.000691652,0
2,3,3,1,0,2,0,0,2,0,0,0.008547009,0,0,6.10E-16,-1.06E-21,0,0.000886806,0.002251286,0,0,2.41E-74,2.42E-05,0,0.000691652,0
4,4,1,0,2,7,4,3,4,0,2,0.008547009,7.57E-06,0.023570332,0.000215861,0.000209687,0.000739386,0.00245865,0.016187822,2.88E-05,0.007191539,0.02830586,0.001208092,3.54E-05,0.000885723,0
0,2,2,0,0,2,0,0,0,0,1,0.085470085,0,0,6.10E-16,0.000233685,0,0.000886806,0.00938036,2.60E-05,0.008629912,0.001022247,6.24E-05,3.40E-06,0.000701239,0
12,16,15,12,0,13,1,0,12,2,15,0.179487179,3.03E-06,0.002318841,6.73E-12,0.000210326,3.62E-05,0.001209284,0.297116209,0.006332879,0.009441408,0.00514652,0.00042869,7.82E-06,0.000811806,0
15,20,18,0,11,22,10,2,14,10,20,0.111111111,0.001080644,0.028632025,1.02E-05,0.000547443,0.00474964,0.007900282,0.082761578,0.016189214,0.009883827,0.038845383,0.00114861,0.002188581,0.002620563,1
0,2,1,0,0,6,0,0,0,0,5,0.273504274,0,0,6.10E-16,0.012122001,0,0.000886806,0.179298885,1.82E-05,0.00057971,4.22E-72,0.002018145,0.000125856,0.000695504,0
0,2,1,0,0,2,0,0,0,0,2,0,0,0,6.10E-16,0,0,0.000886806,0.23933319,3.03E-06,9.66E-05,2.52E-71,0.001873262,0.000755136,0.000714766,0
4,29,26,1,1,14,0,0,4,0,2,0.290598291,0,0,6.10E-16,0.007317088,0,0.000886806,0.15442753,0,0,2.41E-74,0.015875528,0,0.000691652,0
1,3,1,0,2,5,4,0,1,0,2,0.008547009,2.12E-05,0.008521739,3.50E-10,1.45E-05,0.000583043,0.002503317,0.003162521,9.09E-05,0.006560274,5.43E-54,2.12E-05,5.04E-05,0.001464016,0
2,6,2,0,4,8,2,2,2,0,6,0.085470085,3.03E-05,0.003478261,1.81E-13,0.000233685,-5.21E-19,0.00239452,0.030874786,0.000139373,0.00053973,4.06E-71,3.64E-05,5.62E-05,0.001025507,0
7,4,3,0,0,10,0,0,7,0,6,0.11965812,0,0,6.10E-16,0.000801389,0,0.000886806,0.013829331,0.001392213,0.008040945,0.01801282,9.90E-05,0.000212187,0.001133054,0
2,2,2,0,0,4,0,0,2,0,2,0.102564103,0,0,6.10E-16,0.000226019,0,0.000886806,0.0130253,3.64E-05,0.000173913,1.40E-71,0.000109311,2.43E-05,0.000802617,0
0,3,3,0,0,4,0,0,0,0,2,0.085470085,0,0,6.10E-16,0.000233685,0,0.000886806,0.01066681,3.03E-05,0.000675011,1.23E-58,7.28E-05,4.93E-06,0.001072421,0
3,3,3,1,0,6,1,1,3,0,3,0.111111111,2.12E-05,0.00173913,9.09E-14,0.000706845,-5.14E-20,0.001640663,0.01693825,3.03E-06,3.62E-05,6.71E-71,9.80E-05,0.000194602,0.000968413,0
0,3,3,0,0,3,2,0,0,0,2,0.085470085,9.09E-06,0.003913043,6.82E-12,0.000233685,0.000261684,0.001728597,0.010774014,3.64E-05,0.000339343,1.39E-68,7.61E-05,3.29E-06,0.000987606,0
19,16,3,1,4,13,2,0,8,2,16,0.111111111,1.21E-05,0.003913043,6.82E-12,0.000715197,0.002303497,0.001231064,0.019939966,0.002101197,0.008786273,7.94E-56,0.001202092,9.45E-05,0.002483253,0
1,4,4,1,0,1,0,0,1,0,0,0.136752137,0,0,6.10E-16,-1.35E-20,0,0.000886806,0.039290309,0,0,2.41E-74,7.60E-06,0,0.000691652,0
3,5,4,1,0,5,0,0,3,0,1,0.008547009,0,0,6.10E-16,0.000480825,0,0.000886806,0.14558319,0,0,2.41E-74,0.004482443,0,0.000691652,0
