NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
0,2,2,0,1,3,0,1,0,1,4,0.000704722,0,0,2.29E-53,2.73E-06,0,0.000396304,6.46E-05,0,0.003575708,2.67E-07,1.58E-11,7.66E-09,0.000409595,0
1,3,3,0,0,7,0,0,1,0,5,0.092318534,0,0,2.29E-53,0.000520505,0,0.000396304,0.027859177,1.60E-05,0.003508606,3.13E-07,9.72E-09,9.00E-09,0.000285952,0
1,4,3,0,1,3,0,0,1,0,4,0.000704722,0,0,2.29E-53,-3.31E-21,0,0.000396304,2.77E-05,0,7.65E-05,1.20E-63,1.18E-11,3.64E-12,0.00035208,0
0,4,4,0,3,4,0,0,0,0,10,0.000704722,0,0,2.29E-53,1.61E-21,0,0.000396304,0.021587747,0,0,4.52E-66,3.44E-10,0,0.000277554,0
1,3,3,0,0,3,0,0,1,0,6,0.066948555,0,0,2.29E-53,0.008708507,0,0.000396304,0.020932454,0,0,4.52E-66,9.82E-08,0,0.000277554,0
2,11,10,0,0,1,3,7,0,2,1,0,0,0.003669725,2.93E-21,0,5.15E-06,0.001185638,0,0,0.000125729,5.56E-22,0,1.20E-08,0.001111437,0
49,22,7,0,1,7,2,1,3,5,44,0.007047216,6.32E-06,0.002293578,1.05E-21,2.91E-07,0.000477998,0.000585654,0.001407495,8.42E-06,3.67E-05,8.55E-23,1.85E-09,2.80E-07,0.000486342,0
27,31,17,0,5,8,2,3,5,2,31,0.005637773,1.35E-05,0.002866972,1.88E-21,2.74E-05,1.07E-07,0.001038406,0.002311984,1.60E-05,0.000105279,5.76E-23,3.16E-08,5.27E-11,0.000974311,0
4,0,0,0,0,1,2,4,1,0,0,0.012684989,0,0.002866972,2.35E-21,1.35E-05,5.10E-06,0.00106113,0.002404279,3.37E-06,0.000104788,1.90E-23,6.76E-10,8.37E-10,0.000510005,0
11,8,0,5,1,1,2,7,1,15,3,0,0,0.002752294,1.63E-21,0,5.10E-06,0.000668044,0,0,9.36E-05,6.02E-22,0,1.44E-09,0.000548007,0
10,4,1,0,0,3,4,3,2,27,3,0.00845666,1.31E-05,0.00382263,2.35E-21,2.89E-07,0.000482963,0.00182535,0.002265837,1.94E-05,0.000107289,6.37E-23,2.26E-11,4.61E-07,0.001316235,0
24,23,18,0,21,4,0,0,0,0,19,0,0,0,2.29E-53,0,0,0.000396304,0,0,4.83E-05,6.54E-61,0,1.75E-07,0.000286692,0
0,1,1,1,0,2,0,0,0,0,1,0.726568006,0,0,2.29E-53,5.93E-21,0,0.000396304,0.038519223,0,0,4.52E-66,4.85E-10,0,0.000277554,0
0,10,7,3,3,8,0,0,0,0,15,0.048625793,0,0,2.29E-53,0.011545693,0,0.000396304,0.019081944,2.11E-05,0.008596608,8.04E-07,2.35E-05,8.40E-08,0.000399677,0
1,10,1,0,0,11,0,0,0,0,43,0.060606061,0,0,2.29E-53,0.018511279,0,0.000396304,0.01756831,4.21E-07,0.006747117,8.17E-07,7.89E-06,2.18E-08,0.000278903,0
1,8,6,0,1,10,2,0,1,3,18,0.047921071,1.29E-05,0.001834862,3.28E-51,0.019112604,0.00667271,0.000489899,0.019257304,3.16E-05,0.006823747,8.93E-07,2.33E-06,2.48E-07,0.000440031,0
0,2,1,0,1,5,2,0,0,2,3,0.062720226,0,0.001834862,3.28E-51,0.017385466,0.00667271,0.000489899,0.018878895,3.96E-05,0.006772027,8.38E-07,1.66E-07,1.15E-07,0.000314978,0
4,5,4,0,0,6,1,0,1,4,7,0.062720226,0,0.000917431,1.65E-51,0.017385466,0.003405621,0.000433742,0.021546214,0,0.006753401,8.41E-07,4.12E-07,1.89E-07,0.000289786,0
0,4,2,0,0,6,0,0,0,0,10,0.062720226,0,0,2.29E-53,0.017385466,0,0.000396304,0.021015519,5.05E-07,0.006748139,8.17E-07,7.55E-07,2.18E-08,0.000278903,0
1,3,1,0,0,7,0,0,0,0,6,0.059901339,0,0,2.29E-53,0.019409754,0,0.000396304,0.017900571,0,0.006746241,8.17E-07,2.40E-06,2.18E-08,0.000278903,0
1,4,1,0,2,6,0,0,0,0,5,0.061310782,0,0,2.29E-53,0.01824048,0,0.000396304,0.017762129,0,0.002145603,8.98E-06,5.04E-07,2.39E-07,0.000292394,0
1,4,2,0,0,5,6,2,0,9,10,0.059901339,1.16E-06,0.058141392,0.002774797,0.017385466,0.020142565,0.000860105,0.021167806,0.00102358,0.011777194,3.56E-05,1.34E-06,5.81E-07,0.00047382,0
0,2,2,0,0,5,0,0,0,0,3,0.062720226,0,0,2.29E-53,0.017385466,0,0.000396304,0.017808276,5.05E-07,0.006746241,8.17E-07,1.33E-06,2.18E-08,0.000278903,0
6,3,2,0,0,7,0,0,2,0,4,0.061310782,0,0,2.29E-53,0.018229801,0,0.000396304,0.01765599,1.14E-06,0.006746241,8.17E-07,3.68E-07,2.18E-08,0.000278903,0
4,3,2,0,1,3,0,0,2,0,4,0,0,0,2.29E-53,0,0,0.000396304,0,0,0.005661011,3.14E-05,0,6.50E-08,0.000425829,0
9,32,19,2,7,14,9,3,4,16,42,0.063424947,7.33E-05,0.069967225,0.017120916,0.005500986,0.018124089,0.002770452,0.023668994,0.001085079,0.00880463,0.000742171,2.17E-06,5.48E-06,0.001266535,0
1,2,1,0,0,7,0,0,1,0,3,0.061310782,0,0,2.29E-53,0.01824048,0,0.000396304,0.017337573,1.98E-06,0.006746241,8.17E-07,1.46E-06,2.18E-08,0.000278903,0
